Trade ID,Regime ID,Entry Type,Status,Buy Time,Buy Price,Grid Buy Price,Reference at Buy,Sell Target,Sell Time,Order Size (USDT),Portfolio Value at Buy,Order % of Portfolio,Portfolio Value at Sell,Net P&L,Holding Time
11,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,52000.0,42000.0,53000.0,2024-02-26 16:07:00+00:00,47.71403149315548,2999.4643739853427,0.015907517324421017,3624.9205202009844,11.973168848978155,56 days 16:07:00
12,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,53000.0,42000.0,54000.0,2024-02-26 19:15:00+00:00,46.813766748001605,2999.4166599538494,0.015607623766656649,3676.41186491403,12.852185035804474,56 days 19:15:00
13,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,54000.0,42000.0,55000.0,2024-02-27 01:43:00+00:00,45.946845141557134,2999.3698461871018,0.01531883278748244,3726.7971998328067,13.698645067563135,57 days 01:43:00
14,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,55000.0,42000.0,56000.0,2024-02-27 02:06:00+00:00,45.11144795716518,2999.32389934196,0.015040538958484097,3776.097006226285,14.51432473453059,57 days 02:06:00
15,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,56000.0,42000.0,57000.0,2024-02-27 02:08:00+00:00,44.30588638650153,2999.2787878940026,0.01477218008720413,3824.331020604342,15.300872984820622,57 days 02:08:00
16,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,57000.0,42000.0,58000.0,2024-02-28 07:50:00+00:00,43.528590134106764,2999.234482007616,0.01451323342514046,3871.518274614802,16.059823050889953,58 days 07:50:00
17,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,58000.0,42000.0,59000.0,2024-02-28 08:46:00+00:00,42.778097200760094,2999.190953417482,0.014263212267967075,3917.6771321407396,16.792602425025862,58 days 08:46:00
18,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,59000.0,42000.0,60000.0,2024-02-28 13:22:00+00:00,42.05304470583195,2999.1481753202816,0.014021662901447365,3962.8253238393963,17.500541820377492,58 days 13:22:00
19,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,60000.0,42000.0,61000.0,2024-02-28 14:57:00+00:00,41.35216062740142,2999.1061222755757,0.013788161852714106,4006.979979339517,18.18488323588408,58 days 14:57:00
20,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,61000.0,42000.0,62000.0,2024-02-28 16:54:00+00:00,40.67425635482107,2999.0647701149483,0.013562313411878099,4050.1576572922404,18.846787227931443,58 days 16:54:00
21,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,62000.0,42000.0,63000.0,2024-02-28 17:12:00+00:00,40.018219962001375,2999.0240958585937,0.013343747393448173,4092.3743734514715,19.487339478299845,58 days 17:12:00
22,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,63000.0,42000.0,64000.0,2024-02-28 17:16:00+00:00,39.383010121334685,2998.984077638632,0.013132117110919925,4133.645626942647,20.10755673659306,58 days 17:16:00
23,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,64000.0,42000.0,65000.0,2024-03-04 08:27:00+00:00,38.76765058818883,2998.94469462851,0.012927097541220617,4173.98642486368,20.708392205564614,63 days 08:27:00
24,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,65000.0,42000.0,66000.0,2024-03-04 14:38:00+00:00,38.17122519452438,2998.905926977922,0.012728383658566628,4213.411305348362,21.290740429337056,63 days 14:38:00
25,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,66000.0,42000.0,67000.0,2024-03-04 17:25:00+00:00,37.59287329763765,2998.867755752727,0.012535688919767553,4251.934359210501,21.855441737237598,63 days 17:25:00
26,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,67000.0,42000.0,68000.0,2024-03-04 23:03:00+00:00,37.03178563647889,2998.8301628794297,0.012348743885156053,4289.56925027633,22.403286289678412,63 days 23:03:00
27,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,68000.0,42000.0,69000.0,2024-03-05 15:04:00+00:00,36.48720055358949,2998.7931310937934,0.012167294961183595,4326.329234503044,22.935017767047455,64 days 15:04:00
28,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,69000.0,42000.0,70000.0,2024-03-11 07:12:00+00:00,35.95840054556645,2998.75664389324,0.011991103252340679,4362.2271779727425,23.451336737826075,70 days 07:12:00
29,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,70000.0,42000.0,71000.0,2024-03-11 07:36:00+00:00,35.44470910920122,2998.720685492694,0.011819943511470327,4397.275573843259,23.952903738011017,70 days 07:36:00
30,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,71000.0,42000.0,72000.0,2024-03-11 11:44:00+00:00,34.945487854142044,2998.685240783585,0.01165360317877526,4431.486558330389,24.44034209030344,70 days 11:44:00
31,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,72000.0,42000.0,73000.0,2024-03-12 14:07:00+00:00,34.46013385616785,2998.6502952957308,0.011491881500896839,4464.871925789721,24.914240488365515,71 days 14:07:00
32,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,73000.0,42000.0,74000.0,2024-11-06 03:06:00+00:00,33.98807722800117,2998.615835161874,0.011334588722388439,4497.443142960603,25.375155368672452,310 days 03:06:00
33,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,74000.0,42000.0,75000.0,2024-11-06 03:08:00+00:00,33.52877888708223,2998.581847084646,0.011181545342736065,4529.211362429631,25.823613090052184,310 days 03:08:00
34,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,75000.0,42000.0,76000.0,2024-11-06 20:54:00+00:00,33.081728501921134,2998.5483183057595,0.01103258143280912,4560.187435366384,26.260111938861797,310 days 20:54:00
35,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,76000.0,42000.0,77000.0,2024-11-08 19:15:00+00:00,32.646442600580066,2998.5152365772574,0.01088753600526816,4590.38192357994,26.685123975860627,312 days 19:15:00
36,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,77000.0,42000.0,78000.0,2024-11-10 04:45:00+00:00,32.22246282654656,2998.4825901346567,0.01074625643402502,4619.805110940839,27.099096739171166,314 days 04:45:00
37,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,78000.0,42000.0,79000.0,2024-11-10 04:54:00+00:00,31.809354328770322,2998.4503676718305,0.010608597918353719,4648.467014209712,27.502454816242977,314 days 04:54:00
38,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,79000.0,42000.0,80000.0,2024-11-10 11:56:00+00:00,31.406704273975762,2998.4185583175017,0.010474422987696208,4676.377393310597,27.895601296426904,314 days 11:56:00
39,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,80000.0,42000.0,81000.0,2024-11-10 18:27:00+00:00,31.014120470551063,2998.3871516132276,0.010343601043602551,4703.5457610840995,28.278919114606225,314 days 18:27:00
40,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,81000.0,42000.0,82000.0,2024-11-11 10:07:00+00:00,30.63123009437142,2998.356137492757,0.010216007935596814,4729.981392552898,28.65277229529963,315 days 10:07:00
41,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,82000.0,42000.0,83000.0,2024-11-11 15:15:00+00:00,30.257678507854695,2998.3255062626627,0.01009152556807287,4755.693333729701,29.01750710573224,315 days 15:15:00
42,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,83000.0,42000.0,84000.0,2024-11-11 15:36:00+00:00,29.89312816438657,2998.295248584155,0.009970041535603474,4780.690409995555,29.373453125552,315 days 15:36:00
43,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,84000.0,42000.0,85000.0,2024-11-11 18:39:00+00:00,29.537257591001016,2998.26535545599,0.009851448784295095,4804.981234074379,29.720924240137954,315 days 18:39:00
44,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,85000.0,42000.0,86000.0,2024-11-11 19:06:00+00:00,29.189760442871588,2998.235818198399,0.009735645297043825,4828.574213627771,30.06021956379248,315 days 19:06:00
45,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,86000.0,42000.0,87000.0,2024-11-11 20:11:00+00:00,28.850344623768432,2998.2066284379566,0.009622533800747164,4851.477558492407,30.391624298524814,315 days 20:11:00
46,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,87000.0,42000.0,88000.0,2024-11-11 21:24:00+00:00,28.518731467173396,2998.1777780933326,0.009512021493705307,4873.699287580831,30.71541053360812,315 days 21:24:00
47,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,88000.0,42000.0,89000.0,2024-11-11 23:12:00+00:00,28.19465497322824,2998.1492593618655,0.00940401979160613,4895.247235464963,31.031837990621348,315 days 23:12:00
48,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,89000.0,42000.0,90000.0,2024-11-13 14:31:00+00:00,27.87786109712455,2998.121064706892,0.009298444090632477,4916.129058660366,31.341154718263503,317 days 14:31:00
49,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,90000.0,42000.0,91000.0,2024-11-13 14:33:00+00:00,27.56810708493428,2998.0931868457947,0.009195213546360069,4936.352241628074,31.643597740846946,317 days 14:33:00
50,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,91000.0,42000.0,92000.0,2024-11-13 15:44:00+00:00,27.265160853231706,2998.06561873871,0.009094250867231583,4955.924102509678,31.939393664032927,317 days 15:44:00
51,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,92000.0,42000.0,93000.0,2024-11-13 16:11:00+00:00,26.96880040917484,2998.0383535778565,0.008995482121497977,4974.851798610316,32.22875924106271,317 days 16:11:00
52,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,93000.0,42000.0,94000.0,2024-11-20 13:15:00+00:00,26.678813308000915,2998.0113847774473,0.008898836556613469,4993.14233164329,32.51190190245744,324 days 13:15:00
53,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,94000.0,42000.0,95000.0,2024-11-21 03:25:00+00:00,26.394996145149843,2997.9847059641397,0.008804246430156927,5010.80255274909,32.789020251907615,325 days 03:25:00
54,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,95000.0,42000.0,96000.0,2024-11-21 04:03:00+00:00,26.117154080464054,2997.9583109679943,0.008711646851430442,5027.839167300865,33.06030453084302,325 days 04:03:00
55,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,96000.0,42000.0,97000.0,2024-11-21 04:55:00+00:00,25.84510039212589,2997.9321938139137,0.008620975632956605,5044.258739507546,33.325937053967294,325 days 04:55:00
56,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,97000.0,42000.0,98000.0,2024-11-21 11:02:00+00:00,25.578656058186443,2997.9063487135218,0.008532173151160274,5060.067696825183,33.586092617851875,325 days 11:02:00
57,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,98000.0,42000.0,99000.0,2024-11-22 03:15:00+00:00,25.317649363715155,2997.8807700574635,0.008445182215578863,5075.2723341863675,33.840938884514344,326 days 03:15:00
58,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,99000.0,42000.0,100000.0,2024-12-05 02:36:00+00:00,25.061915531758434,2997.8554524080996,0.008359947945998146,5089.878818057033,34.09063674174928,339 days 02:36:00
59,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,100000.0,42000.0,101000.0,2024-12-05 02:41:00+00:00,24.81129637644085,2997.830390492568,0.008276417656958955,5103.89319032934,34.3353406418395,339 days 02:41:00
60,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,101000.0,42000.0,102000.0,2024-12-05 03:03:00+00:00,24.56563997667411,2997.8055791961915,0.008194540749123881,5117.32137205885,34.57519892014578,339 days 03:03:00
61,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,102000.0,42000.0,103000.0,2024-12-05 03:06:00+00:00,24.324800369059655,2997.781013556215,0.008114268607033298,5130.1691670537,34.81035409495584,339 days 03:06:00
62,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,103000.0,42000.0,104000.0,2024-12-05 03:08:00+00:00,24.08863725868044,2997.7566887558455,0.00803555450281654,5142.442265323016,35.04094314986669,339 days 03:08:00
63,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,104000.0,42000.0,105000.0,2024-12-15 23:27:00+00:00,23.85701574657774,2997.732600118587,0.007958353505457419,5154.14624639141,35.2670977998754,349 days 23:27:00
64,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,105000.0,42000.0,106000.0,2024-12-16 00:33:00+00:00,23.62980607280081,2997.7087431028403,0.007882622395243873,5165.286582486013,35.48894474226489,350 days 00:33:00
65,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,106000.0,42000.0,107000.0,2024-12-16 16:37:00+00:00,23.406883374000802,2997.6851132967677,0.007808319583059405,5175.8686416020755,35.706605893288554,350 days 16:37:00
66,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,107000.0,42000.0,108000.0,2024-12-17 14:50:00+00:00,23.188127454617618,2997.6617064133934,0.007735405034199631,5185.897690452904,35.92019861158279,351 days 14:50:00
67,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,108000.0,42000.0,109000.0,2025-01-20 06:55:00+00:00,22.973422570778567,2997.6385182859385,0.007663840196420635,5195.378897309512,36.12983590916788,385 days 06:55:00
68,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,109000.0,42000.0,110000.0,2025-05-21 23:25:00+00:00,22.762657226092525,2997.615544863368,0.007593587931947441,5204.3173347351,36.33562665083399,506 days 23:25:00
69,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,110000.0,42000.0,111000.0,2025-05-22 03:42:00+00:00,22.55572397858259,2997.592782206142,0.007524612453190599,5212.717982219197,36.53767574265161,507 days 03:42:00
70,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,111000.0,42000.0,112000.0,2025-07-10 16:24:00+00:00,22.35251925805482,2997.5702264821634,0.007456879261937059,5220.5857287160015,36.73608431029234,556 days 16:24:00
71,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,112000.0,42000.0,113000.0,2025-07-10 17:07:00+00:00,22.152943193250763,2997.547873962905,0.007390355091798246,5227.925375091261,36.93094986779662,556 days 17:07:00
72,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,113000.0,42000.0,114000.0,2025-07-10 21:17:00+00:00,21.956899448177747,2997.5257210197124,0.007325007853713544,5234.741636481769,37.122366477380496,556 days 21:17:00
73,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,114000.0,42000.0,115000.0,2025-07-10 21:18:00+00:00,21.764295067053382,2997.503764120264,0.007260806584321663,5241.039144571327,37.31042490083129,556 days 21:18:00
74,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,115000.0,42000.0,116000.0,2025-07-10 21:19:00+00:00,21.57504032733987,2997.4819998251965,0.007197721397025255,5246.822449786855,37.49521274300469,556 days 21:19:00
75,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,116000.0,42000.0,117000.0,2025-07-11 05:05:00+00:00,21.389048600380047,2997.4604247848692,0.007135723435586363,5252.096023418125,37.676814587899244,557 days 05:05:00
76,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,117000.0,42000.0,118000.0,2025-07-11 05:44:00+00:00,21.206236219180212,2997.439035736269,0.007074784830101229,5256.864259664385,37.85531212775286,557 days 05:44:00
77,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,118000.0,42000.0,119000.0,2025-07-13 14:18:00+00:00,21.026522352915975,2997.4178295000493,0.0070148786552134005,5261.131477611026,38.03078428557506,559 days 14:18:00
78,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,119000.0,42000.0,120000.0,2025-07-14 03:42:00+00:00,20.849828887765423,2997.3968029776966,0.006955978890433401,5264.901923139239,38.203307331501094,560 days 03:42:00
79,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,120000.0,42000.0,121000.0,2025-07-14 03:42:00+00:00,20.67608031370071,2997.375953148809,0.0068980603824421935,5268.179770771482,38.37295499332836,560 days 03:42:00
80,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,121000.0,42000.0,122000.0,2025-07-14 05:22:00+00:00,20.505203616893265,2997.355277068495,0.006841098809263605,5270.969125455433,38.5397985615717,560 days 05:22:00
81,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,122000.0,42000.0,123000.0,2025-07-14 07:38:00+00:00,20.337128177410534,2997.3347718648783,0.006785070646198523,5273.274024288968,38.70390698935203,560 days 07:38:00
82,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,123000.0,42000.0,124000.0,2025-08-14 00:22:00+00:00,20.17178567190313,2997.314434736701,0.006729953133420625,5275.098438188591,38.865346987412366,591 days 00:22:00
83,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,124000.0,42000.0,125000.0,2025-10-05 04:46:00+00:00,20.009109981000687,2997.2942629510294,0.006675724245139824,5276.446273503595,39.02418311453624,643 days 04:46:00
84,-1,INITIAL_SEED,CLOSED,2024-01-01 00:00:00+00:00,42283.58,125000.0,42000.0,126000.0,2025-10-06 18:56:00+00:00,19.849037101152682,2997.2742538410484,0.006622362660245677,5277.321373578158,39.18047786362613,644 days 18:56:00
85,-1,INITIAL_SEED,OPEN,2024-01-01 00:00:00+00:00,42283.58,126000.0,42000.0,127000.0,,19.691505060667343,2997.2544048039467,0.006569847734348524,,21.085539889660797,730 days 23:59:00
