Trade ID,Status,Buy Time,Buy Price,Sell Target,Sell Time,Capital Base at Buy (USDT),Base Order Size (USDT),BTC Allocation Before Buy,Alpha,Order Size (USDT),Portfolio Value at Buy,Order % of Portfolio,Portfolio Value at Sell,Net P&L,Holding Time
217,CLOSED,2024-04-19 23:04:00+00:00,63000.0,64000.0,2024-04-19 23:45:00+00:00,3078.3786793441745,34.588524487013196,0.09913089509847535,0.915738739166296,31.67405180336002,3072.890283028398,1.0307576543912456,3078.1960810725877,0.43844127479119877,0 days 00:41:00
218,CLOSED,2024-04-23 08:11:00+00:00,66000.0,67000.0,2024-04-23 14:33:00+00:00,3078.3786793441745,34.588524487013196,0.07161131072620243,0.9391303858827279,32.48313434860289,3087.7293790668355,1.052007166457698,3091.5388201630476,0.42625107145290286,0 days 06:22:00
219,CLOSED,2024-04-23 20:23:00+00:00,66000.0,67000.0,2024-04-24 04:48:00+00:00,3078.3786793441745,34.588524487013196,0.07160142638046957,0.9391387875766009,32.48342495079714,3088.1556301382884,1.051871370528775,3091.965075342559,0.4262548848009402,0 days 08:25:00
220,CLOSED,2024-04-24 13:11:00+00:00,66000.0,67000.0,2024-05-17 15:19:00+00:00,3078.3786793441745,34.588524487013196,0.07159154467459627,0.9391471870265932,32.48371547537888,3088.5818850230894,1.0517356082704616,3105.4152339900324,0.4262586971305282,23 days 02:08:00
221,CLOSED,2024-04-24 14:35:00+00:00,65000.0,66000.0,2024-05-15 19:39:00+00:00,3078.3786793441745,34.588524487013196,0.08095602234695741,0.9311873810050862,32.20839752989211,3084.707468280906,1.0441313434444306,3101.1720169688965,0.4301386893874337,21 days 05:04:00
222,CLOSED,2024-04-24 19:01:00+00:00,64000.0,65000.0,2024-04-25 21:15:00+00:00,3078.3786793441745,34.588524487013196,0.09010857144351561,0.9234077142730117,31.93931033662895,3080.3383085623254,1.0368767043492655,3085.5803459381755,0.4342074382506169,1 days 02:14:00
223,CLOSED,2024-04-25 13:10:00+00:00,63000.0,64000.0,2024-04-25 15:50:00+00:00,3078.3786793441745,34.588524487013196,0.09905369451601717,0.9158043596613854,31.67632151946127,3075.4708652586514,1.029966561455208,3080.776988885992,0.43847269284996315,0 days 02:40:00
224,CLOSED,2024-04-26 01:11:00+00:00,64000.0,65000.0,2024-05-06 08:21:00+00:00,3078.3786793441745,34.588524487013196,0.09008305032203798,0.9234294072262678,31.940060663873844,3081.210988693426,1.036607385248158,3093.3013864824206,0.43421763877365294,10 days 07:10:00
225,CLOSED,2024-04-27 00:44:00+00:00,63000.0,64000.0,2024-04-28 02:52:00+00:00,3078.3786793441745,34.588524487013196,0.09902583576390862,0.9158280396006777,31.677140573621333,3076.343532927285,1.029701014680862,3081.64968043557,0.4384840304316633,1 days 02:08:00
226,CLOSED,2024-04-28 22:32:00+00:00,63000.0,64000.0,2024-04-29 23:03:00+00:00,3078.3786793441745,34.588524487013196,0.09901172321146151,0.9158400352702577,31.677555486132338,3076.782016957717,1.0295677533065766,3082.5311322245893,0.43848977376918086,1 days 00:31:00
227,CLOSED,2024-04-29 06:48:00+00:00,62000.0,63000.0,2024-04-29 14:35:00+00:00,3078.3786793441745,34.588524487013196,0.10775027296617602,0.9084122679787504,31.420639975286203,3071.412508174046,1.0230029307904904,3077.2251964934703,0.4429615941728784,0 days 07:47:00
228,CLOSED,2024-04-30 02:03:00+00:00,63000.0,64000.0,2024-05-04 10:51:00+00:00,3078.3786793441745,34.588524487013196,0.09898336597885136,0.9158641389179764,31.67838919574168,3077.6634683256593,1.0292999712855437,3088.055687837629,0.43850131421579874,4 days 08:48:00
229,CLOSED,2024-04-30 08:48:00+00:00,62000.0,63000.0,2024-05-03 20:46:00+00:00,3078.3786793441745,34.588524487013196,0.10771962633626131,0.9084383176141779,31.421540993739065,3072.293945488026,1.022738759742855,3082.7497398008936,0.44297429654210774,3 days 11:58:00
230,CLOSED,2024-04-30 11:42:00+00:00,61000.0,62000.0,2024-05-03 14:02:00+00:00,3078.3786793441745,34.588524487013196,0.11625691394251629,0.9011816231488612,31.170542639530684,3066.418387249357,1.0165130358317258,3076.9372529568245,0.44766111353889215,3 days 02:20:00
231,CLOSED,2024-04-30 19:14:00+00:00,60000.0,61000.0,2024-04-30 22:35:00+00:00,3078.3786793441745,34.588524487013196,0.1245990296425665,0.8940908248038185,30.9252823873407,3060.032598499257,1.0106193771434822,3066.871197376079,0.4525714063051822,0 days 03:21:00
232,CLOSED,2024-05-01 01:09:00+00:00,60000.0,61000.0,2024-05-03 13:03:00+00:00,3104.7597499013564,34.8849410101276,0.1245806044730463,0.8941064861979107,31.19085202778658,3060.485169905562,1.019147301692334,3070.614313738226,0.4564578453728352,2 days 11:54:00
233,CLOSED,2024-05-01 07:08:00+00:00,59000.0,60000.0,2024-05-03 12:34:00+00:00,3104.7597499013564,34.8849410101276,0.13281551599287622,0.8871068114060552,30.946668785582624,3053.580033159811,1.0134553032677303,3063.77180756191,0.46160890392270915,2 days 05:26:00
234,CLOSED,2024-05-01 07:25:00+00:00,58000.0,59000.0,2024-05-01 18:51:00+00:00,3104.7597499013564,34.8849410101276,0.14085991409968354,0.880269073015269,30.708134685177363,3046.1511453071876,1.0080962243940335,3054.992636576894,0.4670066650391931,0 days 11:26:00
235,CLOSED,2024-05-01 08:07:00+00:00,57000.0,58000.0,2024-05-01 12:10:00+00:00,3104.7597499013564,34.8849410101276,0.1487170391720234,0.8735905167037801,30.475153642218256,3038.193574841242,1.0030682012686012,3046.6240791853265,0.47266321716898574,0 days 04:03:00
236,CLOSED,2024-05-01 15:09:00+00:00,57000.0,58000.0,2024-05-01 18:04:00+00:00,3104.7597499013564,34.8849410101276,0.14869390630099513,0.8736101796441541,30.47583958273329,3038.666238058411,1.0029347481810362,3047.096753738565,0.4726738559619612,0 days 02:55:00
237,CLOSED,2024-05-01 19:30:00+00:00,58000.0,59000.0,2024-05-02 12:16:00+00:00,3104.7597499013564,34.8849410101276,0.1407946348632204,0.8803245603662626,30.710070358143582,3047.5634890453575,1.0076925540200459,3056.405074692847,0.46703610258678907,0 days 16:46:00
238,CLOSED,2024-05-01 19:57:00+00:00,57000.0,58000.0,2024-05-01 21:25:00+00:00,3104.7597499013564,34.8849410101276,0.14864856518431202,0.8736487195933348,30.47718404658699,3039.6058833034404,1.0026689385620093,3048.0364545429275,0.47269470831328775,0 days 01:28:00
239,CLOSED,2024-05-02 01:36:00+00:00,57000.0,58000.0,2024-05-02 11:02:00+00:00,3104.7597499013564,34.8849410101276,0.14862545216655346,0.8736683656584295,30.477869398408902,3040.078578011754,1.0025355797987885,3048.509160577581,0.4727053379757713,0 days 09:26:00
240,CLOSED,2024-05-05 01:35:00+00:00,63000.0,64000.0,2024-05-05 13:19:00+00:00,3104.7597499013564,34.8849410101276,0.09880600442247826,0.9160148962408935,31.955125619761723,3083.1880230926035,1.0364312970997147,3088.49830066443,0.4423319788646367,0 days 11:44:00
241,CLOSED,2024-05-06 10:48:00+00:00,64000.0,65000.0,2024-05-15 15:21:00+00:00,3104.7597499013564,34.8849410101276,0.08985788032512824,0.923620801723641,32.22045718385598,3088.9320284763817,1.0430937581928192,3096.867756825771,0.4380295637448768,9 days 04:33:00
242,CLOSED,2024-05-06 15:02:00+00:00,63000.0,64000.0,2024-05-07 08:20:00+00:00,3104.7597499013564,34.8849410101276,0.0988674789428302,0.9159626428985943,31.953302764998032,3084.059915499292,1.036079182651838,3089.3745428031343,0.44230674638818,0 days 17:18:00
243,CLOSED,2024-05-07 18:34:00+00:00,63000.0,64000.0,2024-05-15 12:31:00+00:00,3104.7597499013564,34.8849410101276,0.09885330169483879,0.915974693559387,31.953723151588918,3084.50222224568,1.0359442415419926,3092.0602927700465,0.4423125654994706,7 days 17:57:00
244,CLOSED,2024-05-08 13:09:00+00:00,62000.0,63000.0,2024-05-09 22:43:00+00:00,3104.7597499013564,34.8849410101276,0.10765673783366955,0.9084917728413808,31.692681903757812,3079.123681249791,1.0292760273563941,3085.4007334135213,0.44679678423942093,1 days 09:34:00
245,CLOSED,2024-05-08 23:07:00+00:00,61000.0,62000.0,2024-05-09 15:10:00+00:00,3104.7597499013564,34.8849410101276,0.11625931044942407,0.9011795861179895,31.43759670125727,3073.234740178668,1.0229481103493445,3079.5754060384734,0.4514964564147057,0 days 16:03:00
246,CLOSED,2024-05-10 14:35:00+00:00,62000.0,63000.0,2024-05-13 08:44:00+00:00,3104.7597499013564,34.8849410101276,0.10762533957719352,0.9085184613593855,31.69361293113405,3080.0219744904452,1.0290060653342383,3086.2990550649006,0.4468099096681648,2 days 18:09:00
247,CLOSED,2024-05-10 14:52:00+00:00,61000.0,62000.0,2024-05-13 07:52:00+00:00,3104.7597499013564,34.8849410101276,0.11622563656314613,0.9012082089213258,31.438595206063198,3074.1330174867408,1.0226816805658538,3080.473713702158,0.4515107966133485,2 days 17:00:00
248,CLOSED,2024-05-14 06:12:00+00:00,62000.0,63000.0,2024-05-15 12:30:00+00:00,3104.7597499013564,34.8849410101276,0.10759395867090606,0.9085451351297299,31.694543444039034,3080.9202951967263,1.0287362348663174,3086.7458790373203,0.4468230278439833,1 days 06:18:00
249,CLOSED,2024-05-16 17:22:00+00:00,65000.0,66000.0,2024-05-17 06:51:00+00:00,3104.7597499013564,34.8849410101276,0.08062695100225455,0.9314670916480836,32.49417454501852,3097.2974127347625,1.0491137987400359,3101.606262054163,0.4339552018553263,0 days 13:29:00
250,CLOSED,2024-05-19 19:49:00+00:00,66000.0,67000.0,2024-05-20 04:37:00+00:00,3104.7597499013564,34.8849410101276,0.07128112956632744,0.9394110398686217,32.77129871007949,3102.032043375931,1.0564461698601475,3105.8455580683444,0.4300324296960909,0 days 08:48:00
251,CLOSED,2024-05-20 21:17:00+00:00,69000.0,70000.0,2024-05-20 23:13:00+00:00,3104.7597499013564,34.8849410101276,0.041980322836031425,0.9643167255893733,33.64013208726469,3112.4066427887938,1.0808398756379176,3114.753674071438,0.41931693339555665,0 days 01:56:00
252,CLOSED,2024-05-21 15:50:00+00:00,70000.0,71000.0,2024-06-04 18:22:00+00:00,3104.7597499013564,34.8849410101276,0.03176134529313366,0.9730028565008364,33.94314725171733,3115.1656545367555,1.089609703493116,3122.1045353864574,0.41608043293469166,14 days 02:32:00
253,CLOSED,2024-05-22 21:09:00+00:00,69000.0,70000.0,2024-05-23 11:31:00+00:00,3104.7597499013564,34.8849410101276,0.0420633947332476,0.9642461144767396,33.637668822765804,3113.2338391594535,1.0804735705894706,3115.5850886649414,0.4192862293390718,0 days 14:22:00
254,CLOSED,2024-05-23 12:56:00+00:00,69000.0,70000.0,2024-05-27 15:21:00+00:00,3104.7597499013564,34.8849410101276,0.04205773045355404,0.9642509291144791,33.63783678111933,3113.653125388793,1.0803334676825658,3117.7056436605276,0.41928832290344076,4 days 02:25:00
255,CLOSED,2024-05-23 13:50:00+00:00,68000.0,69000.0,2024-05-24 18:04:00+00:00,3104.7597499013564,34.8849410101276,0.05212480387008349,0.955693916710429,33.33932590818112,3111.2345979459565,1.0715786565947747,3115.354549834975,0.42265881391675464,1 days 04:14:00
256,CLOSED,2024-05-23 18:23:00+00:00,67000.0,68000.0,2024-05-23 21:02:00+00:00,3104.7597499013564,34.8849410101276,0.06196382253104706,0.94733075084861,33.04757736043364,3108.3265750936657,1.0631951489665397,3111.660965218555,0.42619931454739657,0 days 02:39:00
257,CLOSED,2024-05-23 21:16:00+00:00,67000.0,68000.0,2024-05-23 21:54:00+00:00,3104.7597499013564,34.8849410101276,0.06195532750406812,0.9473379716215421,33.04782925667143,3108.752774408213,1.0630574913748958,3112.0871680370915,0.4262025631366271,0 days 00:38:00
258,CLOSED,2024-05-24 06:27:00+00:00,67000.0,68000.0,2024-05-24 14:29:00+00:00,3104.7597499013564,34.8849410101276,0.06194683474132342,0.9473451904698751,33.04808108576969,3109.17897697135,1.0629198682528662,3112.5133741032837,0.4262058108599831,0 days 08:02:00
259,CLOSED,2024-05-28 01:46:00+00:00,69000.0,70000.0,2024-06-03 13:45:00+00:00,3104.7597499013564,34.8849410101276,0.04202910651214793,0.9642752594646743,33.63868554395064,3115.773680214157,1.0796254476877971,3119.819189197996,0.4192989025476166,6 days 11:59:00
260,CLOSED,2024-05-28 03:35:00+00:00,68000.0,69000.0,2024-05-30 17:23:00+00:00,3104.7597499013564,34.8849410101276,0.052089569472076755,0.9557238659487347,33.34037068559271,3113.3551396339485,1.070882350078208,3116.1965104272645,0.42267205906703964,2 days 13:48:00
261,CLOSED,2024-05-31 09:19:00+00:00,68000.0,69000.0,2024-05-31 12:37:00+00:00,3104.7597499013564,34.8849410101276,0.05208249870244702,0.95572987610292,33.340580349466926,3113.7778116930153,1.0707437192295706,3116.6191853568766,0.42267471707771875,0 days 03:18:00
262,CLOSED,2024-05-31 14:00:00+00:00,68000.0,69000.0,2024-06-03 06:28:00+00:00,3104.7597499013564,34.8849410101276,0.05207542980771791,0.9557358846634397,33.34078995774621,3114.200486410093,1.0706051233130445,3117.4680845679277,0.4226773743835892,2 days 16:28:00
263,CLOSED,2024-05-31 16:06:00+00:00,67000.0,68000.0,2024-06-02 11:48:00+00:00,3104.7597499013564,34.8849410101276,0.06190548304932216,0.9473803394080762,33.0493072544054,3111.2924282965323,1.062237254005091,3114.6268762822415,0.42622162418955156,1 days 19:42:00
264,CLOSED,2024-06-03 14:46:00+00:00,69000.0,70000.0,2024-06-04 14:17:00+00:00,3121.468668481827,35.072681668335136,0.04200061593890019,0.9642994764519348,33.82056857054094,3117.8872248914226,1.084727128695898,3120.2409395674235,0.4215660349342727,0 days 23:31:00
265,CLOSED,2024-06-07 17:58:00+00:00,70000.0,71000.0,2024-10-29 02:14:00+00:00,3121.468668481827,35.072681668335136,0.03170545879640492,0.9730503600230558,34.127485524347534,3120.6566867365937,1.0935994872295973,3205.802559639556,0.41834008044803994,143 days 08:16:00
266,CLOSED,2024-06-07 18:05:00+00:00,69000.0,70000.0,2024-06-10 15:36:00+00:00,3121.468668481827,35.072681668335136,0.04204757739616941,0.964259559213256,33.81916856593568,3118.722056250528,1.084391874490882,3121.078382827393,0.4215485841812239,2 days 21:31:00
267,CLOSED,2024-06-11 01:53:00+00:00,69000.0,70000.0,2024-07-29 13:05:00+00:00,3121.468668481827,35.072681668335136,0.042041894715611795,0.96426438949173,33.81933797675497,3119.1436048347095,1.0842507515311124,3147.303040259914,0.4215506958502573,48 days 11:12:00
268,CLOSED,2024-06-11 02:18:00+00:00,68000.0,69000.0,2024-06-12 12:30:00+00:00,3121.468668481827,35.072681668335136,0.05214780166071793,0.9556743685883897,33.51806290808777,3116.719637298528,1.075427590822386,3119.9971568849733,0.4249247496045996,1 days 10:12:00
269,CLOSED,2024-06-11 09:51:00+00:00,67000.0,68000.0,2024-06-12 10:04:00+00:00,3121.468668481827,35.072681668335136,0.062024482652279174,0.9472791897455627,33.223621472984554,3113.8035512602805,1.0669787263726906,3117.1482746865577,0.42846967401371217,1 days 00:13:00
270,CLOSED,2024-06-12 19:45:00+00:00,68000.0,69000.0,2024-07-27 13:35:00+00:00,3121.468668481827,35.072681668335136,0.05213352688906435,0.9556865021442953,33.518488464431556,3117.5730317221464,1.0751468569740594,3143.2353694034814,0.42493014458887757,44 days 17:50:00
271,CLOSED,2024-06-13 03:39:00+00:00,67000.0,68000.0,2024-06-13 12:30:00+00:00,3121.468668481827,35.072681668335136,0.06200762299305498,0.9472935204559033,33.22412408942642,3114.656939006419,1.0667025210174501,3118.0016756762398,0.4284761560254182,0 days 08:51:00
272,CLOSED,2024-06-13 15:22:00+00:00,67000.0,68000.0,2024-07-21 20:22:00+00:00,3121.468668481827,35.072681668335136,0.06199909392100608,0.9473007701671449,33.224378356240976,3115.085415162445,1.0665639598363437,3136.918555837082,0.4284794351868726,38 days 05:00:00
273,CLOSED,2024-06-14 16:08:00+00:00,66000.0,67000.0,2024-06-17 18:17:00+00:00,3121.468668481827,35.072681668335136,0.07164813743747653,0.9390990831781449,32.936723199332455,3111.674226198947,1.0584888007240454,3115.517796280225,0.4322031674405551,3 days 02:09:00
274,CLOSED,2024-06-18 00:45:00+00:00,66000.0,67000.0,2024-07-19 19:05:00+00:00,3121.468668481827,35.072681668335136,0.07163818708627727,0.9391075409766643,32.93701983700754,3112.1064293663876,1.0583513316321058,3133.1406025702327,0.4322070599875474,31 days 18:20:00
275,CLOSED,2024-06-18 01:43:00+00:00,65000.0,66000.0,2024-06-20 10:56:00+00:00,3121.468668481827,35.072681668335136,0.08106733121423527,0.9310927684679,32.65592027216353,3108.1969810520577,1.0506386973296076,3112.5427328009227,0.43611529364578416,2 days 09:13:00
276,CLOSED,2024-06-20 14:04:00+00:00,65000.0,66000.0,2024-07-17 01:17:00+00:00,3121.468668481827,35.072681668335136,0.0810559581438658,0.9311024355777141,32.65625932362869,3108.633096345704,1.0505022082540763,3127.977026822987,0.43611982163115215,26 days 11:13:00
277,CLOSED,2024-06-21 08:49:00+00:00,64000.0,65000.0,2024-07-16 16:03:00+00:00,3121.468668481827,35.072681668335136,0.09027009726441186,0.92327041732525,32.381569440639424,3104.2220272062827,1.0431460493752753,3123.631468586821,0.44021984711515927,25 days 07:14:00
278,CLOSED,2024-06-24 00:05:00+00:00,63000.0,64000.0,2024-07-15 22:11:00+00:00,3121.468668481827,35.072681668335136,0.0992750523586072,0.9156162054951839,32.11311570570151,3099.305776696257,1.036138994324493,3118.3344295106167,0.4445189227742361,21 days 22:06:00
279,CLOSED,2024-06-24 09:30:00+00:00,62000.0,63000.0,2024-06-30 23:01:00+00:00,3121.468668481827,35.072681668335136,0.10807516541793248,0.9081361093947574,31.8507686763227,3093.880572376633,1.0294763463301955,3102.038900045921,0.4490254584118176,6 days 13:31:00
280,CLOSED,2024-06-24 09:33:00+00:00,61000.0,62000.0,2024-06-25 14:29:00+00:00,3121.468668481827,35.072681668335136,0.11667454367690182,0.9008266378746335,31.59440590853363,3087.9424220506894,1.023153983795848,3095.2571318824253,0.4537484988367524,1 days 04:56:00
281,CLOSED,2024-06-24 16:56:00+00:00,60000.0,61000.0,2024-06-25 03:06:00+00:00,3121.468668481827,35.072681668335136,0.12507706463557303,0.8936844950597629,31.343911807157887,3081.487104948126,1.0171683586417453,3088.8652436297975,0.4586977757550841,0 days 10:10:00
282,CLOSED,2024-06-24 20:29:00+00:00,59000.0,60000.0,2024-06-24 21:32:00+00:00,3121.468668481827,35.072681668335136,0.13328638034882348,0.8867065767035001,31.09917749794105,3074.510162208075,1.0115164971712438,3081.9512394574726,0.463883765234538,0 days 01:03:00
283,CLOSED,2024-06-26 17:05:00+00:00,61000.0,62000.0,2024-06-27 14:00:00+00:00,3121.468668481827,35.072681668335136,0.11662256371231029,0.9008708208445363,31.595955523772194,3089.318752090516,1.0227483163526416,3095.710904209772,0.45377075390273447,0 days 20:55:00
284,CLOSED,2024-06-28 14:36:00+00:00,61000.0,62000.0,2024-06-30 18:55:00+00:00,3121.468668481827,35.072681668335136,0.11660543626740408,0.9008853791727065,31.59646612338173,3089.7725228444187,1.0226146387726398,3096.1646828151897,0.45377808696692057,2 days 04:19:00
285,CLOSED,2024-07-02 14:39:00+00:00,62000.0,63000.0,2024-07-15 07:43:00+00:00,3128.879154814836,35.15594555971726,0.10797978409548412,0.9082171835188385,31.929233860188027,3096.6134767157414,1.031101688999044,3112.97375008398,0.45013164412157636,12 days 17:04:00
286,CLOSED,2024-07-03 03:12:00+00:00,61000.0,62000.0,2024-07-15 02:28:00+00:00,3128.879154814836,35.15594555971726,0.11659637908094232,0.900893077781199,31.67174799760196,3090.6739836226993,1.0247521467947993,3107.0983449908226,0.45485926056188575,11 days 23:16:00
287,CLOSED,2024-07-03 10:33:00+00:00,60000.0,61000.0,2024-07-14 21:48:00+00:00,3128.879154814836,35.15594555971726,0.12501563144244437,0.8937367132739222,31.420159236578645,3084.2160582409365,1.0187405370847769,3100.704003241786,0.4598136073238237,11 days 11:15:00
288,CLOSED,2024-07-04 01:54:00+00:00,59000.0,60000.0,2024-07-14 04:22:00+00:00,3128.879154814836,35.15594555971726,0.13324121362218042,0.8867449684211467,31.174357835167033,3077.2352387966457,1.0130638516721842,3093.7862749907763,0.46500517553249665,10 days 02:28:00
289,CLOSED,2024-07-04 02:00:00+00:00,58000.0,59000.0,2024-07-04 02:35:00+00:00,3128.879154814836,35.15594555971726,0.14127657529079188,0.8799149110028269,30.934240708398843,3069.726814586344,1.0077196629162368,3077.705945826856,0.4704452659484417,0 days 00:35:00
290,CLOSED,2024-07-04 08:30:00+00:00,58000.0,59000.0,2024-07-10 04:07:00+00:00,3128.879154814836,35.15594555971726,0.1412549275299447,0.879933311599547,30.9348875987754,3070.1972598522925,1.0075863203742055,3084.9229127643407,0.47045510380151967,5 days 19:37:00
291,CLOSED,2024-07-04 09:22:00+00:00,57000.0,58000.0,2024-07-04 11:07:00+00:00,3128.879154814836,35.15594555971726,0.14910224381208736,0.8732630927597258,30.700389748371244,3062.1562483413445,1.0025742404555775,3070.673689300535,0.4761565817572908,0 days 01:45:00
292,CLOSED,2024-07-04 13:20:00+00:00,57000.0,58000.0,2024-07-04 15:50:00+00:00,3128.879154814836,35.15594555971726,0.14907906244215482,0.8732827969241684,30.70108246690369,3062.6324049231016,1.0024409856551018,3071.1498573303775,0.47616732567589537,0 days 02:30:00
293,CLOSED,2024-07-04 23:41:00+00:00,57000.0,58000.0,2024-07-06 16:43:00+00:00,3128.879154814836,35.15594555971726,0.14905588775643833,0.8733024954070274,30.701774985694687,3063.1085722487774,1.0023077622467367,3073.5737888054537,0.47617806649654426,1 days 17:02:00
294,CLOSED,2024-07-05 02:58:00+00:00,56000.0,57000.0,2024-07-05 17:32:00+00:00,3128.879154814836,35.15594555971726,0.15671717788666212,0.8667903987963372,30.472836071769645,3054.5297048467464,0.9976277534121589,3064.574418803735,0.48215481627221024,0 days 14:34:00
295,CLOSED,2024-07-05 03:11:00+00:00,55000.0,56000.0,2024-07-05 15:04:00+00:00,3128.879154814836,35.15594555971726,0.16419735843285466,0.8604322453320735,30.249309174719663,3045.40745275442,0.9932762575779692,3055.5134080447983,0.4884196456084524,0 days 11:53:00
296,CLOSED,2024-07-05 04:19:00+00:00,54000.0,55000.0,2024-07-05 10:12:00+00:00,3128.879154814836,35.15594555971726,0.17149900535679127,0.8542258454467274,30.0311173182286,3035.7359867368896,0.9892532634403767,3045.902747998314,0.4949878911976988,0 days 05:53:00
297,CLOSED,2024-07-05 18:15:00+00:00,56000.0,57000.0,2024-07-06 13:49:00+00:00,3128.879154814836,35.15594555971726,0.15664202109618655,0.8668542820682414,30.475081948598888,3055.9952671998244,0.9972228123416853,3065.0566114389685,0.48219035153803347,0 days 19:34:00
298,CLOSED,2024-07-07 13:18:00+00:00,57000.0,58000.0,2024-07-08 09:02:00+00:00,3128.879154814836,35.15594555971726,0.14893802857452054,0.8734026757116575,30.70529691903042,3065.53250301989,1.0016301209914524,3075.0207196496713,0.4762326909411314,0 days 19:44:00
299,CLOSED,2024-07-07 23:46:00+00:00,56000.0,57000.0,2024-07-08 08:39:00+00:00,3128.879154814836,35.15594555971726,0.15659404723690334,0.8668950598486321,30.476515530026347,3056.9535703694096,0.9969570956337257,3066.503482014392,0.4822130343033706,0 days 08:53:00
300,CLOSED,2024-07-08 01:01:00+00:00,55000.0,56000.0,2024-07-08 08:05:00+00:00,3128.879154814836,35.15594555971726,0.16406908174149124,0.8605412805197324,30.253142409841093,3047.831187232202,0.9926121412687096,3057.4423477890596,0.4884815388347974,0 days 07:04:00
301,CLOSED,2024-07-08 10:54:00+00:00,57000.0,58000.0,2024-07-09 14:15:00+00:00,3128.879154814836,35.15594555971726,0.1488677631882989,0.8734624012899459,30.70739662820925,3066.9794302839696,1.0012260377424858,3076.46775322309,0.4762652569884409,1 days 03:21:00
302,CLOSED,2024-07-08 14:28:00+00:00,56000.0,57000.0,2024-07-09 01:12:00+00:00,3128.879154814836,35.15594555971726,0.1565206385062363,0.8669574572696992,30.478709170364446,3058.400458733614,0.9965571736470608,3067.9504810182243,0.48224774306009976,0 days 10:44:00
303,CLOSED,2024-07-08 14:34:00+00:00,55000.0,56000.0,2024-07-08 14:41:00+00:00,3128.879154814836,35.15594555971726,0.16399260445590333,0.8606062862124821,30.255427746436474,3049.277997469623,0.9922161171117648,3058.88927318431,0.48851843895980807,0 days 00:07:00
304,CLOSED,2024-07-09 15:00:00+00:00,57000.0,58000.0,2024-07-09 18:38:00+00:00,3128.879154814836,35.15594555971726,0.14879755901809127,0.8735220748346224,30.70949450809725,3068.4264617229783,1.0008222419921806,3076.9440531503037,0.4762977946638465,0 days 03:38:00
305,CLOSED,2024-07-10 12:33:00+00:00,58000.0,59000.0,2024-07-11 12:30:00+00:00,3128.879154814836,35.15594555971726,0.14092366499134173,0.8802148847573595,30.944786569382533,3077.414226132392,1.0055450548908742,3085.3935284704066,0.47060564649315495,0 days 23:57:00
306,CLOSED,2024-07-11 14:17:00+00:00,58000.0,59000.0,2024-07-13 22:41:00+00:00,3128.879154814836,35.15594555971726,0.14090211789777127,0.8802331997868944,30.945430451563787,3077.884831778885,1.005412227645914,3086.340472631693,0.47061543859785715,2 days 08:24:00
307,CLOSED,2024-07-12 01:15:00+00:00,57000.0,58000.0,2024-07-12 13:57:00+00:00,3128.879154814836,35.15594555971726,0.14873223967009896,0.8735775962804159,30.711446417022962,3069.843628133534,1.000423804508099,3078.3614334102726,0.47632806836036323,0 days 12:42:00
308,CLOSED,2024-07-16 06:54:00+00:00,63000.0,64000.0,2024-07-16 12:26:00+00:00,3128.879154814836,35.15594555971726,0.09882506820076663,0.9159986920293484,32.20280014975599,3113.417970345178,1.0343230641206111,3118.7802808879883,0.44576036047295986,0 days 05:32:00
309,CLOSED,2024-07-17 08:18:00+00:00,65000.0,66000.0,2024-07-19 16:01:00+00:00,3128.879154814836,35.15594555971726,0.08065550536671047,0.9314428204382961,32.745753087318235,3124.0673900238444,1.048176911672456,3129.29730756011,0.43731499845377897,2 days 07:43:00
310,CLOSED,2024-07-17 16:41:00+00:00,64000.0,65000.0,2024-07-18 02:02:00+00:00,3128.879154814836,35.15594555971726,0.08985175158466942,0.923626011153031,32.47094576563477,3119.6548559403527,1.0408505833202852,3124.509024494051,0.44143489730589636,0 days 09:21:00
311,CLOSED,2024-07-18 14:42:00+00:00,64000.0,65000.0,2024-07-19 13:55:00+00:00,3128.879154814836,35.15594555971726,0.08983903925305005,0.9236368166349075,32.47132564256736,3120.096290837658,1.0407154977210566,3124.9504649411215,0.44144006164375327,0 days 23:13:00
312,CLOSED,2024-07-21 18:10:00+00:00,66000.0,67000.0,2024-07-21 18:29:00+00:00,3128.879154814836,35.15594555971726,0.07123480846228127,0.9394504128070609,33.02726756869894,3129.7292353555645,1.055275555329206,3133.574085404973,0.4333913112336347,0 days 00:19:00
313,CLOSED,2024-07-22 09:00:00+00:00,67000.0,68000.0,2024-07-22 19:45:00+00:00,3128.879154814836,35.15594555971726,0.06162486655823502,0.9476188634255003,33.314437173948036,3134.002295065483,1.0629997695407545,3137.3482880307474,0.42964088208982787,0 days 10:45:00
314,CLOSED,2024-07-23 04:42:00+00:00,67000.0,68000.0,2024-07-26 14:03:00+00:00,3128.879154814836,35.15594555971726,0.0616164195533015,0.9476260433796937,33.31468959202678,3134.4319359475726,1.0628621157777793,3139.9569094046956,0.42964413740900653,3 days 09:21:00
315,CLOSED,2024-07-23 13:54:00+00:00,66000.0,67000.0,2024-07-23 14:32:00+00:00,3128.879154814836,35.15594555971726,0.07123384267994105,0.9394512337220501,33.02729642874161,3131.0193100918755,1.0548416716015867,3134.8655071302237,0.4333916899416792,0 days 00:38:00
